<TICKER>,<PER>,<DATE>,<TIME>,<AF_OPEN>,<AF_HIGH>,<AF_LOW>,<AF_CLOSE>,<AF_VOL>
DJ.A1FIN,60,20190219,080000,327.8211838,327.8896048,327.7843416,327.8738154,445
DJ.A1FIN,60,20190219,090000,327.8790785,328.0422365,327.8580259,327.9474996,452
DJ.A1FIN,60,20190219,100000,327.9422364,327.9843417,326.2685516,326.9948676,536
DJ.A1FIN,60,20190219,110000,327.0369729,327.7106574,326.9317097,326.9685518,572
DJ.A1FIN,60,20190219,120000,327.1369730,328.4738156,327.1159203,328.4738156,452
DJ.A1FIN,60,20190219,130000,328.4527630,328.4527630,328.2001313,328.3790787,481
DJ.A1FIN,60,20190219,140000,328.3843419,328.5790788,328.1580260,328.5738156,510
DJ.A1FIN,60,20190219,150000,328.5948683,329.3053949,328.5738156,329.1317106,555
DJ.A1FIN,60,20190219,160000,329.1422369,329.3159212,328.6106578,328.6211841,586
DJ.A1FIN,60,20190219,170000,328.6790788,328.6896052,328.6159209,328.6317104,283
DJ.A1FIN,60,20190219,200000,328.6422367,328.6580262,328.6264472,328.6527630,437
DJ.A1FIN,60,20190219,210000,328.6474999,328.6948683,328.6317104,328.6843420,429
DJ.A1FIN,60,20190219,220000,328.6896052,328.7106578,328.6738157,328.6948683,469
DJ.A1FIN,60,20190219,230000,328.7001315,328.7001315,328.6580262,328.6790788,480
DJ.A1FIN,60,20190220,000000,328.6843420,328.6896052,328.6580262,328.6738157,419
DJ.A1FIN,60,20190220,010000,328.6632894,328.6843420,328.6580262,328.6632894,458
DJ.A1FIN,60,20190220,020000,328.6527630,328.6738157,328.6422367,328.6632894,433
DJ.A1FIN,60,20190220,030000,328.6580262,328.7106578,328.6527630,328.6948683,434
DJ.A1FIN,60,20190220,040000,328.7053946,328.7106578,328.6632894,328.6790788,435
DJ.A1FIN,60,20190220,050000,328.6738157,328.7053946,328.6580262,328.6790788,451
DJ.A1FIN,60,20190220,060000,328.6896052,328.7159210,328.6738157,328.7106578,437
DJ.A1FIN,60,20190220,070000,328.7053946,328.7264473,328.6790788,328.6948683,437
DJ.A1FIN,60,20190220,080000,328.6896052,328.7738157,328.6317104,328.7422368,462
DJ.A1FIN,60,20190220,090000,328.7317104,328.9001316,328.7264473,328.8475000,497
DJ.A1FIN,60,20190220,100000,328.8422368,328.8685526,327.9738154,328.3843419,572
DJ.A1FIN,60,20190220,110000,328.3474998,328.6790788,328.0843418,328.3580261,605
DJ.A1FIN,60,20190220,120000,328.3369734,329.0790790,328.2474997,328.8264473,590
DJ.A1FIN,60,20190220,130000,328.8475000,328.9211842,328.5738156,328.7527631,601
DJ.A1FIN,60,20190220,140000,328.7474999,329.4475002,328.7474999,329.2211843,576
DJ.A1FIN,60,20190220,150000,329.2264475,329.8527635,328.4001314,329.5211844,622
DJ.A1FIN,60,20190220,160000,329.5106581,329.7738161,329.2527633,329.7475003,613
DJ.A1FIN,60,20190220,170000,329.8317109,329.8317109,329.6843424,329.7001319,317
DJ.A1FIN,60,20190220,200000,329.7264477,329.7369740,329.6948687,329.7317108,474
DJ.A1FIN,60,20190220,210000,329.7211845,329.7369740,329.6632898,329.6843424,474
DJ.A1FIN,60,20190220,220000,329.6790792,329.7211845,329.6738161,329.7159214,443
DJ.A1FIN,60,20190220,230000,329.7106582,329.7422372,329.6948687,329.7369740,417
DJ.A1FIN,60,20190221,000000,329.7422372,329.7422372,329.7106582,329.7264477,410
DJ.A1FIN,60,20190221,010000,329.7159214,329.7422372,329.6475003,329.6580266,422
DJ.A1FIN,60,20190221,020000,329.6527634,329.6632898,329.6211845,329.6475003,404
DJ.A1FIN,60,20190221,030000,329.6527634,329.6896056,329.6264476,329.6685529,439
DJ.A1FIN,60,20190221,040000,329.6632898,329.7053950,329.6580266,329.6738161,447
DJ.A1FIN,60,20190221,050000,329.6843424,329.6896056,329.6317108,329.6475003,438
DJ.A1FIN,60,20190221,060000,329.6422371,329.6790792,329.6369740,329.6738161,434
DJ.A1FIN,60,20190221,070000,329.6843424,329.7001319,329.6580266,329.6948687,427
DJ.A1FIN,60,20190221,080000,329.6896056,329.7317108,329.6580266,329.6790792,457
DJ.A1FIN,60,20190221,090000,329.6843424,329.7948688,329.6685529,329.6843424,475
DJ.A1FIN,60,20190221,100000,329.6790792,329.6948687,328.3527629,328.6738157,558
DJ.A1FIN,60,20190221,110000,328.6317104,328.8843421,327.8685522,327.9474996,611
DJ.A1FIN,60,20190221,120000,327.9053943,328.5317104,327.6106574,328.3632892,611
DJ.A1FIN,60,20190221,130000,328.3685524,328.5843420,328.1317102,328.4948682,566
DJ.A1FIN,60,20190221,140000,328.5632893,328.5632893,328.1790786,328.4369735,563
DJ.A1FIN,60,20190221,150000,328.4264472,328.4896051,327.2211835,327.5211836,581
DJ.A1FIN,60,20190221,160000,327.5053942,328.5264472,327.4422362,328.4053945,586
DJ.A1FIN,60,20190221,170000,328.4738156,328.4843419,328.4159208,328.4685524,325
DJ.A1FIN,60,20190221,200000,328.4580261,328.4580261,328.4317103,328.4527630,407
DJ.A1FIN,60,20190221,210000,328.4474998,328.4580261,328.4106577,328.4211840,439
DJ.A1FIN,60,20190221,220000,328.4264472,328.4474998,328.4159208,328.4369735,436
DJ.A1FIN,60,20190221,230000,328.4422366,328.4422366,328.4053945,328.4369735,285
DJ.A1FIN,60,20190222,000000,328.4422366,328.4422366,328.4211840,328.4264472,237
DJ.A1FIN,60,20190222,010000,328.4211840,328.4474998,328.4159208,328.4369735,417
DJ.A1FIN,60,20190222,020000,328.4422366,328.4527630,328.4264472,328.4422366,417
DJ.A1FIN,60,20190222,030000,328.4474998,328.4896051,328.4317103,328.4896051,457
DJ.A1FIN,60,20190222,040000,328.4790788,328.4843419,328.4474998,328.4685524,481
DJ.A1FIN,60,20190222,050000,328.4738156,328.4843419,328.4474998,328.4738156,463
DJ.A1FIN,60,20190222,060000,328.4843419,328.5001314,328.4527630,328.4948682,464
DJ.A1FIN,60,20190222,070000,328.4896051,328.5264472,328.4790788,328.4948682,467
DJ.A1FIN,60,20190222,080000,328.5001314,328.5474998,328.4896051,328.5211840,387
DJ.A1FIN,60,20190222,090000,328.5317104,328.5317104,328.3738156,328.4632893,452
DJ.A1FIN,60,20190222,100000,328.4738156,328.9896053,328.1106576,328.5790788,563
DJ.A1FIN,60,20190222,110000,328.5896051,328.9317105,328.3685524,328.8843421,608
DJ.A1FIN,60,20190222,120000,328.9159210,329.5896055,328.8159210,329.3369738,598
DJ.A1FIN,60,20190222,130000,329.3106580,329.6580266,328.9001316,329.0685527,556
DJ.A1FIN,60,20190222,140000,329.0738158,329.1053948,328.6580262,328.8896052,575
DJ.A1FIN,60,20190222,150000,328.8843421,329.1159211,328.1948681,328.3896050,587
DJ.A1FIN,60,20190222,160000,328.3474998,329.2106580,328.3369734,329.0527632,588
DJ.A1FIN,60,20190222,170000,329.0580264,329.0896053,329.0475000,329.0843422,304
DJ.A1FIN,60,20190224,200000,329.1106580,329.1211843,329.0896053,329.1106580,411
DJ.A1FIN,60,20190224,210000,329.1159211,329.1317106,329.0948685,329.1106580,391
DJ.A1FIN,60,20190224,220000,329.1053948,329.1211843,329.0738158,329.1001316,418
DJ.A1FIN,60,20190224,230000,329.0896053,329.1053948,329.0738158,329.1001316,416
DJ.A1FIN,60,20190225,000000,329.0948685,329.1001316,329.0685527,329.0790790,399
DJ.A1FIN,60,20190225,010000,329.0896053,329.1001316,329.0685527,329.0790790,343
DJ.A1FIN,60,20190225,020000,329.0896053,329.1053948,329.0790790,329.1001316,369
DJ.A1FIN,60,20190225,030000,329.1053948,329.1422369,329.1001316,329.1317106,379
DJ.A1FIN,60,20190225,040000,329.1211843,329.1369738,329.0896053,329.1159211,371
DJ.A1FIN,60,20190225,050000,329.1211843,329.1475001,329.1001316,329.1317106,351
DJ.A1FIN,60,20190225,060000,329.1369738,329.1475001,329.1159211,329.1317106,371
DJ.A1FIN,60,20190225,070000,329.1369738,329.1738159,329.1159211,329.1685527,413
DJ.A1FIN,60,20190225,080000,329.1632896,329.2264475,329.1527632,329.1790790,471
DJ.A1FIN,60,20190225,090000,329.1896054,329.2159212,329.0948685,329.1422369,463
DJ.A1FIN,60,20190225,100000,329.1475001,331.3580273,329.1475001,331.2001325,547
DJ.A1FIN,60,20190225,110000,331.1896062,331.8369748,330.9580271,331.8264485,606
DJ.A1FIN,60,20190225,120000,331.8264485,331.8685538,331.2053956,331.4159220,574
DJ.A1FIN,60,20190225,130000,331.3948694,331.4632905,330.7211849,330.8001323,575
DJ.A1FIN,60,20190225,140000,330.7948692,330.9475008,330.4001322,330.7053954,526
DJ.A1FIN,60,20190225,150000,330.6843428,330.9369745,329.8211846,329.8422372,565
DJ.A1FIN,60,20190225,160000,329.8475004,329.8632898,329.0106579,329.2738159,609
DJ.A1FIN,60,20190225,170000,329.2843422,329.2948686,329.2475001,329.2580264,176
DJ.A1FIN,60,20190225,200000,329.2632896,329.2685528,329.2369738,329.2422370,449
DJ.A1FIN,60,20190225,210000,329.2475001,329.2580264,329.2106580,329.2264475,443
DJ.A1FIN,60,20190225,220000,329.2317106,329.2422370,329.2106580,329.2369738,430
DJ.A1FIN,60,20190225,230000,329.2422370,329.2527633,329.2106580,329.2369738,447
DJ.A1FIN,60,20190226,000000,329.2264475,329.2422370,329.2159212,329.2317106,467
DJ.A1FIN,60,20190226,010000,329.2369738,329.2422370,329.2106580,329.2317106,464
DJ.A1FIN,60,20190226,020000,329.2264475,329.2475001,329.2159212,329.2369738,454
DJ.A1FIN,60,20190226,030000,329.2317106,329.2369738,329.1843422,329.2106580,475
DJ.A1FIN,60,20190226,040000,329.2053948,329.2211843,329.1738159,329.1948685,475
DJ.A1FIN,60,20190226,050000,329.1896054,329.2159212,329.1790790,329.2106580,472
DJ.A1FIN,60,20190226,060000,329.2211843,329.2211843,329.1948685,329.2106580,440
DJ.A1FIN,60,20190226,070000,329.2211843,329.2211843,329.1632896,329.1843422,453
DJ.A1FIN,60,20190226,080000,329.1790790,329.2001317,329.1369738,329.1790790,488
DJ.A1FIN,60,20190226,090000,329.1843422,329.2369738,329.1317106,329.1475001,461
DJ.A1FIN,60,20190226,100000,329.1527632,329.2369738,327.7317100,328.3211840,595
DJ.A1FIN,60,20190226,110000,328.3264471,329.9053951,328.3264471,328.9685526,613
DJ.A1FIN,60,20190226,120000,328.9422368,330.1369742,328.9211842,329.8159214,566
DJ.A1FIN,60,20190226,130000,329.8422372,329.8422372,328.7527631,328.8001315,513
DJ.A1FIN,60,20190226,140000,328.7790789,329.0422369,328.3948682,328.5211840,581
DJ.A1FIN,60,20190226,150000,328.5264472,329.2948686,328.4790788,329.2053948,569
DJ.A1FIN,60,20190226,160000,329.2211843,329.6211845,328.6896052,328.6896052,596
DJ.A1FIN,60,20190226,170000,328.7159210,328.7264473,328.6843420,328.7106578,296
DJ.A1FIN,60,20190226,200000,328.7159210,328.7264473,328.6896052,328.7106578,267
DJ.A1FIN,60,20190226,210000,328.6948683,328.7317104,328.6948683,328.7211841,335
DJ.A1FIN,60,20190226,220000,328.7053946,328.7264473,328.6790788,328.6896052,290
DJ.A1FIN,60,20190226,230000,328.6948683,328.7159210,328.6790788,328.6948683,357
DJ.A1FIN,60,20190227,000000,328.7001315,328.7106578,328.6790788,328.6896052,385
DJ.A1FIN,60,20190227,010000,328.7001315,328.7317104,328.6790788,328.7159210,417
DJ.A1FIN,60,20190227,020000,328.7106578,328.7317104,328.6790788,328.7001315,422
DJ.A1FIN,60,20190227,030000,328.6948683,328.7211841,328.6738157,328.7053946,471
DJ.A1FIN,60,20190227,040000,328.6948683,328.7527631,328.6948683,328.7369736,448
DJ.A1FIN,60,20190227,050000,328.7474999,328.7738157,328.7159210,328.7632894,448
DJ.A1FIN,60,20190227,060000,328.7527631,328.7948684,328.7369736,328.7843420,467
DJ.A1FIN,60,20190227,070000,328.7790789,328.8001315,328.7474999,328.7843420,467
DJ.A1FIN,60,20190227,080000,328.7948684,328.8264473,328.7685526,328.7948684,507
DJ.A1FIN,60,20190227,090000,328.7843420,328.8475000,328.7053946,328.7896052,491
DJ.A1FIN,60,20190227,100000,328.7948684,329.1264474,327.7843416,328.8896052,572
DJ.A1FIN,60,20190227,110000,328.7948684,329.0948685,327.6896048,328.1422365,527
DJ.A1FIN,60,20190227,120000,328.1790786,328.6738157,327.8948680,328.5317104,482
DJ.A1FIN,60,20190227,130000,328.5369735,329.0211842,328.5211840,328.8211842,480
DJ.A1FIN,60,20190227,140000,328.8264473,329.5685529,328.8264473,329.1527632,501
DJ.A1FIN,60,20190227,150000,329.1580264,329.4001318,328.9843421,329.2106580,546
DJ.A1FIN,60,20190227,160000,329.2159212,329.6106582,329.0843422,329.3475002,605
DJ.A1FIN,60,20190227,170000,329.3685528,329.3843423,329.3369738,329.3685528,307
DJ.A1FIN,60,20190227,200000,329.3896054,329.4053949,329.3632896,329.3685528,463
DJ.A1FIN,60,20190227,210000,329.3632896,329.3896054,329.3475002,329.3790791,425
DJ.A1FIN,60,20190227,220000,329.3843423,329.3843423,329.3527633,329.3685528,441
DJ.A1FIN,60,20190227,230000,329.3738160,329.3843423,329.3580265,329.3790791,472
DJ.A1FIN,60,20190228,000000,329.3738160,329.3843423,329.3527633,329.3790791,460
DJ.A1FIN,60,20190228,010000,329.3685528,329.3790791,329.3527633,329.3685528,428
DJ.A1FIN,60,20190228,020000,329.3632896,329.3738160,329.3317107,329.3527633,434
DJ.A1FIN,60,20190228,030000,329.3580265,329.3580265,329.3053949,329.3264475,440
DJ.A1FIN,60,20190228,040000,329.3317107,329.3475002,329.3106580,329.3369738,447
DJ.A1FIN,60,20190228,050000,329.3317107,329.3422370,329.3106580,329.3317107,446
DJ.A1FIN,60,20190228,060000,329.3264475,329.3422370,329.2948686,329.2948686,427
DJ.A1FIN,60,20190228,070000,329.3106580,329.3738160,329.3001317,329.3001317,456
DJ.A1FIN,60,20190228,080000,329.3211844,329.3580265,329.2580264,329.2896054,502
DJ.A1FIN,60,20190228,090000,329.2790791,329.3159212,329.1211843,329.1317106,486
DJ.A1FIN,60,20190228,100000,329.1527632,329.4106581,328.7948684,329.2896054,536
DJ.A1FIN,60,20190228,110000,329.2422370,329.4580265,328.6632894,329.0053948,636
DJ.A1FIN,60,20190228,120000,328.9738158,329.6317108,328.6843420,329.3580265,580
DJ.A1FIN,60,20190228,130000,329.4001318,329.9475004,329.3527633,329.9159214,591
DJ.A1FIN,60,20190228,140000,329.9422372,329.9580267,329.5475002,329.5790792,534
DJ.A1FIN,60,20190228,150000,329.5948687,329.6685529,329.0211842,329.1527632,585
DJ.A1FIN,60,20190228,160000,329.1580264,329.4001318,328.5001314,328.5790788,602
DJ.A1FIN,60,20190228,170000,328.6106578,328.6159209,328.5632893,328.5738156,270
DJ.A1FIN,60,20190228,200000,328.5790788,328.5896051,328.5527630,328.5685525,414
DJ.A1FIN,60,20190228,210000,328.5632893,328.6001314,328.5580262,328.5790788,401
DJ.A1FIN,60,20190228,220000,328.5685525,328.5843420,328.5422367,328.5632893,439
DJ.A1FIN,60,20190228,230000,328.5685525,328.5948683,328.5580262,328.5896051,445
DJ.A1FIN,60,20190301,000000,328.5790788,328.5948683,328.5685525,328.5896051,469
DJ.A1FIN,60,20190301,010000,328.5790788,328.5948683,328.5738156,328.5948683,451
DJ.A1FIN,60,20190301,020000,328.5843420,328.6159209,328.5790788,328.5948683,408
DJ.A1FIN,60,20190301,030000,328.6001314,328.6632894,328.5896051,328.6580262,439
DJ.A1FIN,60,20190301,040000,328.6527630,328.6632894,328.6106578,328.6422367,465
DJ.A1FIN,60,20190301,050000,328.6317104,328.6527630,328.6159209,328.6527630,469
DJ.A1FIN,60,20190301,060000,328.6422367,328.6632894,328.6211841,328.6369736,486
DJ.A1FIN,60,20190301,070000,328.6422367,328.6685525,328.6369736,328.6632894,419
DJ.A1FIN,60,20190301,080000,328.6580262,328.6790788,328.5790788,328.5790788,452
DJ.A1FIN,60,20190301,090000,328.5738156,328.6317104,328.2474997,328.2474997,476
DJ.A1FIN,60,20190301,100000,328.2422366,331.4632905,328.2422366,330.9790798,534
DJ.A1FIN,60,20190301,110000,330.8369744,330.8369744,329.0106579,329.4053949,610
DJ.A1FIN,60,20190301,120000,329.4211844,329.6053950,328.0001312,328.2790787,605
DJ.A1FIN,60,20190301,130000,328.2843418,329.0843422,328.1790786,329.0632895,570
DJ.A1FIN,60,20190301,140000,329.0527632,329.1896054,328.6211841,328.6632894,564
DJ.A1FIN,60,20190301,150000,328.6738157,329.4948686,328.6264472,329.4632897,582
DJ.A1FIN,60,20190301,160000,329.4685528,329.7738161,329.0843422,329.3422370,575
DJ.A1FIN,60,20190301,170000,329.4053949,329.4264476,329.3317107,329.3475002,313
DJ.A1FIN,60,20190303,200000,329.3738160,329.3843423,329.3475002,329.3632896,333
DJ.A1FIN,60,20190303,210000,329.3738160,329.3790791,329.3527633,329.3685528,381
DJ.A1FIN,60,20190303,220000,329.3632896,329.3685528,329.3369738,329.3422370,387
DJ.A1FIN,60,20190303,230000,329.3527633,329.3790791,329.3422370,329.3738160,407
DJ.A1FIN,60,20190304,000000,329.3790791,329.4001318,329.3527633,329.3685528,411
DJ.A1FIN,60,20190304,010000,329.3843423,329.3896054,329.3422370,329.3580265,343
DJ.A1FIN,60,20190304,020000,329.3527633,329.3685528,329.3317107,329.3632896,421
DJ.A1FIN,60,20190304,030000,329.3685528,329.3790791,329.3317107,329.3369738,404
DJ.A1FIN,60,20190304,040000,329.3475002,329.3527633,329.3159212,329.3422370,358
DJ.A1FIN,60,20190304,050000,329.3475002,329.3527633,329.3106580,329.3369738,393
DJ.A1FIN,60,20190304,060000,329.3317107,329.3475002,329.3001317,329.3106580,370
DJ.A1FIN,60,20190304,070000,329.3211844,329.3211844,329.2580264,329.2685528,376
DJ.A1FIN,60,20190304,080000,329.2843422,329.3106580,329.2632896,329.2948686,436
DJ.A1FIN,60,20190304,090000,329.2896054,329.3422370,329.2738159,329.3211844,435
DJ.A1FIN,60,20190304,100000,329.3159212,330.7790797,329.3159212,330.7632902,531
DJ.A1FIN,60,20190304,110000,330.7580270,331.2738167,330.1738163,330.2106584,611
DJ.A1FIN,60,20190304,120000,330.2159216,330.2843426,327.2738151,327.3685520,633
DJ.A1FIN,60,20190304,130000,327.3159204,327.9790786,326.0317094,326.2422358,630
DJ.A1FIN,60,20190304,140000,326.1632884,327.3790783,325.6369724,327.3159204,607
DJ.A1FIN,60,20190304,150000,327.3738152,327.9211838,327.2317098,327.5790784,611
DJ.A1FIN,60,20190304,160000,327.5632889,328.2632892,327.1264466,328.2474997,634
DJ.A1FIN,60,20190304,170000,328.2738155,328.2896050,328.2211839,328.2317102,303
DJ.A1FIN,60,20190304,200000,328.2211839,328.2264471,328.1843418,328.2001313,294
DJ.A1FIN,60,20190304,210000,328.1948681,328.2159208,328.1843418,328.1948681,425
DJ.A1FIN,60,20190304,220000,328.2001313,328.2106576,328.1790786,328.2001313,436
DJ.A1FIN,60,20190304,230000,328.2053944,328.2264471,328.1843418,328.2001313,458
DJ.A1FIN,60,20190305,000000,328.1896050,328.2001313,328.1738155,328.1948681,426
DJ.A1FIN,60,20190305,010000,328.1843418,328.1948681,328.1685523,328.1896050,426
DJ.A1FIN,60,20190305,020000,328.1843418,328.2106576,328.1790786,328.1896050,389
DJ.A1FIN,60,20190305,030000,328.1843418,328.2001313,328.1474997,328.1685523,444
DJ.A1FIN,60,20190305,040000,328.1632892,328.1738155,328.1369734,328.1580260,438
DJ.A1FIN,60,20190305,050000,328.1632892,328.1685523,328.1369734,328.1580260,423
DJ.A1FIN,60,20190305,060000,328.1632892,328.1632892,328.1211839,328.1369734,405
DJ.A1FIN,60,20190305,070000,328.1422365,328.1896050,328.1264470,328.1685523,470
DJ.A1FIN,60,20190305,080000,328.1738155,328.1843418,328.1317102,328.1474997,430
DJ.A1FIN,60,20190305,090000,328.1580260,328.1843418,328.1264470,328.1527628,432
DJ.A1FIN,60,20190305,100000,328.1474997,328.3317103,326.7422360,326.9948676,552
DJ.A1FIN,60,20190305,110000,327.1948677,327.5738152,326.0106567,326.4632885,647
DJ.A1FIN,60,20190305,120000,326.5369727,327.8738154,326.4317095,327.2790783,605
DJ.A1FIN,60,20190305,130000,327.2264467,327.7317100,327.0738150,327.7264469,553
DJ.A1FIN,60,20190305,140000,327.7369732,327.9632891,327.4580257,327.7580258,549
DJ.A1FIN,60,20190305,150000,327.7527627,328.3527629,327.7211837,328.2896050,564
DJ.A1FIN,60,20190305,160000,328.2580260,328.3001313,327.6211837,327.6790784,577
DJ.A1FIN,60,20190305,170000,327.6580258,327.6738153,327.6422363,327.6580258,217
DJ.A1FIN,60,20190305,200000,327.6422363,327.6527626,327.6211837,327.6317100,448
DJ.A1FIN,60,20190305,210000,327.6369732,327.6422363,327.6001310,327.6106574,437
DJ.A1FIN,60,20190305,220000,327.6159205,327.6317100,327.5948679,327.6159205,457
DJ.A1FIN,60,20190305,230000,327.6053942,327.6211837,327.5896047,327.6053942,449
DJ.A1FIN,60,20190306,000000,327.6106574,327.6211837,327.5896047,327.6106574,446
DJ.A1FIN,60,20190306,010000,327.6053942,327.6159205,327.5948679,327.6159205,441
DJ.A1FIN,60,20190306,020000,327.6106574,327.6422363,327.5948679,327.6369732,480
DJ.A1FIN,60,20190306,030000,327.6317100,327.6422363,327.6053942,327.6317100,472
DJ.A1FIN,60,20190306,040000,327.6264468,327.6527626,327.6106574,327.6264468,463
DJ.A1FIN,60,20190306,050000,327.6211837,327.6264468,327.5896047,327.6001310,468
DJ.A1FIN,60,20190306,060000,327.6053942,327.6053942,327.5738152,327.5948679,456
DJ.A1FIN,60,20190306,070000,327.5896047,327.6159205,327.5790784,327.6053942,467
DJ.A1FIN,60,20190306,080000,327.6106574,327.6106574,327.5527626,327.5738152,452
DJ.A1FIN,60,20190306,090000,327.5790784,327.6001310,327.5527626,327.5632889,450
DJ.A1FIN,60,20190306,100000,327.5685521,327.9843417,326.9896045,327.6106574,560
DJ.A1FIN,60,20190306,110000,327.6474995,327.9685522,327.1580256,327.6632890,609
DJ.A1FIN,60,20190306,120000,327.6317100,327.9580259,326.6264464,326.8001307,612
DJ.A1FIN,60,20190306,130000,326.7790781,327.2580256,325.7580250,325.7685514,631
DJ.A1FIN,60,20190306,140000,325.7896040,326.5001306,325.6422355,326.4527622,599
DJ.A1FIN,60,20190306,150000,326.4580253,326.6790780,325.9317093,325.9790778,597
DJ.A1FIN,60,20190306,160000,325.9527620,326.1369726,325.2211827,325.2948670,631
DJ.A1FIN,60,20190306,170000,325.2896038,325.2896038,325.2369722,325.2580248,297
DJ.A1FIN,60,20190306,210000,325.2474985,325.2527617,325.2317090,325.2474985,210
DJ.A1FIN,60,20190306,220000,325.2527617,325.2580248,325.2317090,325.2474985,174
